ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Name,Description,AdditionalData,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
FPD180,CH/FPD/TESTING,25,CH1,1,TRUE,FALSE,(CH/FPD/TESTING=CH2) OR (CH/FPD/PLATE/THICK=S01 OR CH/FPD/PLATE/THICK=S02 OR CH/FPD/PLATE/THICK=S03 OR CH/FPD/PLATE/THICK=S04 OR CH/FPD/PLATE/THICK=S05 OR CH/FPD/PLATE/THICK=S06 OR CH/FPD/PLATE/THICK=S07),Impact Testing @ -46 °C,Impact Testing @ -46 °C,,,,,,,,,,,
FPD180,CH/FPD/TESTING,25,CH2,2,TRUE,FALSE,(CH/FPD/TESTING=CH1) OR (CH/FPD/PLATE/THICK=S01 OR CH/FPD/PLATE/THICK=S02 OR CH/FPD/PLATE/THICK=S03 OR CH/FPD/PLATE/THICK=S04 OR CH/FPD/PLATE/THICK=S05 OR CH/FPD/PLATE/THICK=S06 OR CH/FPD/PLATE/THICK=S07),Impact Testing @ -196 °C,Impact Testing @ -196 °C,,,,,,,,,,,
FPD180,CH/FPD/TESTING,25,CH3,3,TRUE,FALSE,,Hardness Survey,Hardness Survey,,,,,,,,,,,
FPD180,CH/FPD/TESTING,25,CZ9,4,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/DOC/LANG,26,M1,1,TRUE,FALSE,,German,German,,,,,,,,,,,
FPD180,CH/FPD/DOC/LANG,26,M2,2,TRUE,FALSE,,Italian,Italian,,,,,,,,,,,
FPD180,CH/FPD/DOC/LANG,26,M3,3,TRUE,FALSE,,Spanish,Spanish,,,,,,,,,,,
FPD180,CH/FPD/DOC/LANG,26,M4,4,TRUE,FALSE,,French,French,,,,,,,,,,,
FPD180,CH/FPD/DOC/LANG,26,M6,6,TRUE,FALSE,,Chinese,Chinese,,,,,,,,,,,
FPD180,CH/FPD/ADD/REQ,27,GD9,1,TRUE,FALSE,,Manufactured to Customer Drawing,Manufactured to Customer Drawing,,,,,,,,,,,
FPD180,CH/FPD/ADD/REQ,27,STZ,2,TRUE,FALSE,,Special Device,Special Device,,,,,,,,,,,
FPD180,CH/FPD/ADD/REQ,27,MS1,3,TRUE,FALSE,,Material source limitations apply,Material source limitations apply,,,,,,,,,,,
FPD180,CH/FPD/ADD/REQ,27,MZ9,4,TRUE,FALSE,,Others,Others,,,,,,,,,,,
FPD180,CH/FPD/TAB/HANDLE,28,TH0,1,TRUE,FALSE,,No Tab Handle,No Tab Handle,,,,,,,,,,,
FPD180,Calculation Type,99,1,1,TRUE,FALSE,NOT(CH/FPD/ORIFICE/DESIGN=C1 OR CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=C3 OR CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2),ISO 5167:2003,ISO 5167:2003,,,,,,,,,,,
FPD180,Calculation Type,99,2,1,TRUE,FALSE,NOT(CH/FPD/ORIFICE/DESIGN=C1 OR CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=C3 OR CH/FPD/ORIFICE/DESIGN=L1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3 OR CH/FPD/ORIFICE/DESIGN=U1 OR CH/FPD/ORIFICE/DESIGN=U2 OR CH/FPD/ORIFICE/DESIGN=S2 OR CH/FPD/ORIFICE/DESIGN=R1 OR CH/FPD/ORIFICE/DESIGN=R2 OR CH/FPD/ORIFICE/DESIGN=R3 OR CH/FPD/ORIFICE/DESIGN=R4 OR CH/FPD/ORIFICE/DESIGN=R5),Miller,Miller,,,,,,,,,,,
FPD180,Calculation Type,99,3,1,TRUE,FALSE,NOT(CH/FPD/ORIFICE/DESIGN=C2),AGA-3,AGA-3,,,,,,,,,,,
FPD180,Calculation Type,99,4,1,TRUE,FALSE,NOT(CH/FPD/ORIFICE/DESIGN=C5 OR CH/FPD/ORIFICE/DESIGN=C6),McMenon Standard,McMenon Standard,,,,,,,,,,,
