ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Cost,Name,Description,AdditionalData,InShortenedList,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
FPD350_H6,CH/FPD/TAPPING/SIZE,10,S1,12,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=W1 OR CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,½ in. socket weld,½ in. socket weld,,,,,,,,,,,,
FPD350_H6,CH/FPD/TAPPING/SIZE,10,Z9,13,TRUE,FALSE,,0,Others,Others,Customer,,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,Y0,1,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=W1 OR CH/FPD/TAPPING/TYPE=F1 OR CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3),0,As probe,As probe,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,S6,2,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,316/316L Stainless Steel,316/316L Stainless Steel,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,C3,3,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,Carbon Steel,Carbon Steel,,,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,U7,4,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,Alloy C276 (UNS N010276),Alloy C276 (UNS N010276),,,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,M4,5,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,Alloy 400 (UNS N04400),Alloy 400 (UNS N04400),,,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,D1,6,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,22% Cr Duplex (UNS S31803),22% Cr Duplex (UNS S31803),,,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,D2,7,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,25% Cr Super Duplex (UNS S32750),25% Cr Super Duplex (UNS S32750),,,,,,,,,,,,
FPD350_H6,CH/FPD/VALVE/MAT,11,Z9,8,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/PIPE/ORIENT,12,PNH,1,TRUE,FALSE,,0,"Horizontal, circular pipe/duct","Horizontal, circular pipe/duct",TRUE,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/PIPE/ORIENT,12,PNV,2,TRUE,FALSE,,0,"Vertical, circular pipe/duct","Vertical, circular pipe/duct",TRUE,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/PIPE/ORIENT,12,RNH,3,TRUE,FALSE,,0,"Horizontal, rectangular pipe/duct","Horizontal, rectangular pipe/duct",,,,,,,,,,,,
FPD350_H6,CH/FPD/PIPE/ORIENT,12,RNV,4,TRUE,FALSE,,0,"Vertical, rectangular pipe/duct","Vertical, rectangular pipe/duct",,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BC7,1,TRUE,FALSE,NOT(CH/FPD/MOUNTING=T1),287,1-¼ in. threaded ball valve - Carbon steel with 316 SS trim,1-¼ in. threaded ball valve - Carbon steel with 316 SS trim,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BC8,2,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),0,1-½ in. flanged ball valve - Carbon steel with 316 SS trim,1-½ in. flanged ball valve - Carbon steel with 316 SS trim,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BC6,3,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),0,2 in. flanged ball valve - Carbon steel with 316 SS trim,2 in. flanged ball valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BS7,4,TRUE,FALSE,NOT(CH/FPD/MOUNTING=T1),471,1-¼ in. threaded ball valve - Stainless steel,1-¼ in. threaded ball valve - Stainless steel,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BS8,5,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),0,1-½ in. flanged ball valve - Stainless steel,1-½ in. flanged ball valve - Stainless steel,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BS6,6,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),0,2 in. flanged ball valve - Stainless steel,2 in. flanged ball valve - Stainless steel,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BM8,7,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Alloy 400,1-½ in. flanged ball valve - Alloy 400,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BM6,8,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Alloy 400,2 in. flanged ball valve - Alloy 400,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BH8,9,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Alloy C276,1-½ in. flanged ball valve - Alloy C276,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BH6,10,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Alloy C276,2 in. flanged ball valve - Alloy C276,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BA8,11,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),999999,1-½ in. flanged ball valve - Aluminium-Bronze,1-½ in. flanged ball valve - Aluminium-Bronze,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,BA6,12,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),999999,2 in. flanged ball valve - Aluminium-Bronze,2 in. flanged ball valve - Aluminium-Bronze,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,GC8,13,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),0,1-½ in. flanged gate valve - Carbon steel with 316 SS trim,1-½ in. flanged gate valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,GC6,14,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),0,2 in. flanged gate valve - Carbon steel with 316 SS trim,2 in. flanged gate valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,GS8,15,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4 OR CH/FPD/END/CONN/TYPE=J2),0,1-½ in. flanged gate valve - Stainless steel,1-½ in. flanged gate valve - Stainless steel,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,GS6,16,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5 OR CH/FPD/END/CONN/TYPE=J3),0,2 in. flanged gate valve - Stainless steel,2 in. flanged gate valve - Stainless steel,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,VF9,17,TRUE,FALSE,,999999,Valve supplied by customer,Valve supplied by customer,,,,,,,,,,,,
FPD350_H6,CH/FPD/ISO/VALVE,13,VZ9,18,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/TORBAR/DES,14,TP4,1,TRUE,FALSE,,2633,Gear Retract,Gear Retract,,,,,,,,,,,,
FPD350_H6,CH/FPD/TORBAR/DES,14,TP6,2,TRUE,FALSE,,999999,Special neck length,Special neck length,,,,,,,,,,,,
FPD350_H6,CH/FPD/PACK/GLND/MAT,15,PG1,1,TRUE,FALSE,,999999,PTFE (replaces the standard Graphite material),PTFE (replaces the standard Graphite material),,,,,,,,,,,,
FPD350_H6,CH/FPD/TAPPING/SETS,16,TN2,1,TRUE,FALSE,CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5 OR CH/FPD/TAPPING/TYPE=V5,0,Two Sets,Two Sets,,,,,,,,,,,,
FPD350_H6,CH/FPD/TAPPING/SETS,16,TNZ,2,TRUE,FALSE,CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5 OR CH/FPD/TAPPING/TYPE=V5,0,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/BOLT/TYPE/MAT,17,BGC,1,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F7),0,ASTM A193 B7 / ASTM A194 2H,ASTM A193 B7 / ASTM A194 2H,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/BOLT/TYPE/MAT,17,BGS,2,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F7),999999,ASTM A193 B8M / ASTM A194 8M,ASTM A193 B8M / ASTM A194 8M,,,,,,,,,,,,
FPD350_H6,CH/FPD/BOLT/TYPE/MAT,17,BZ9,3,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F7),999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/GASKET,18,GT1,1,TRUE,FALSE,CH/FPD/END/CONN/TYPE=J2 OR CH/FPD/END/CONN/TYPE=J3 OR CH/FPD/END/CONN/TYPE=T1,0,Compressed Fibre Asbestos Free; 1.5 mm,Compressed Fibre Asbestos Free; 1.5 mm,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/GASKET,18,GT2,2,TRUE,FALSE,CH/FPD/END/CONN/TYPE=J2 OR CH/FPD/END/CONN/TYPE=J3 OR CH/FPD/END/CONN/TYPE=T1,0,Spiral Wound 316 Windings CS Outer; 4.5 mm,Spiral Wound 316 Windings CS Outer; 4.5 mm,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/GASKET,18,GP3,3,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=J2 OR CH/FPD/END/CONN/TYPE=J3),999999,Soft Iron,Soft Iron,,,,,,,,,,,,
FPD350_H6,CH/FPD/GASKET,18,GZ9,4,TRUE,FALSE,CH/FPD/END/CONN/TYPE=T1,999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,FC1,1,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F7),201,Frequency Collar,Frequency Collar,,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,AV1,2,TRUE,FALSE,,1420,"Air Eliminator Package (pair of SS air eliminators, no valves or fittings) (Supplied Loose)","Air Eliminator Package (pair of SS air eliminators, no valves or fittings) (Supplied Loose)",,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,AV2,3,TRUE,FALSE,,2475,Air Eliminator Package (pair of SS air eliminators with valves and fittings) (Supplied Loose),Air Eliminator Package (pair of SS air eliminators with valves and fittings) (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,AV3,4,TRUE,FALSE,,1192,Air Eliminator Package (pair of DZR air eliminators - for seawater applications) (Supplied Loose),Air Eliminator Package (pair of DZR air eliminators - for seawater applications) (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,AV4,5,TRUE,FALSE,,4428,Air Eliminator Package (pair of DZR air eliminators with valves and fittings  - for seawater applications) (Supplied Loose),Air Eliminator Package (pair of DZR air eliminators with valves and fittings  - for seawater applications) (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,CP1,6,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. BSPT tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. BSPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,CP2,7,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. NPT tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. NPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,CP3,8,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,CP4,9,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. BSPT tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. BSPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,CP5,10,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. NPT tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. NPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/FITT/ACC,19,CP6,11,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H6,CH/FPD/SURFACE/TREAT,20,P1,1,TRUE,FALSE,,206,Oxygen Cleaning,Oxygen Cleaning,,,,,,,,,,,,
FPD350_H6,CH/FPD/SURFACE/TREAT,20,Z9,2,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,C2,1,TRUE,FALSE,CH/FPD/CERTIFICATION=C3,41,Material Certs acc. EN 10204 3.1,Material Certs acc. EN 10204 3.1,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,C3,2,TRUE,FALSE,CH/FPD/CERTIFICATION=C2,0,Material Certs acc. EN 10204 3.2,Material Certs acc. EN 10204 3.2,,,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,CN,3,TRUE,FALSE,,0,Material acc. NACE MR0175,Material acc. NACE MR0175,,,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,C9,4,TRUE,FALSE,,113,Dye Penetrant Inspection,Dye Penetrant Inspection,,,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,C8,5,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1),999999,Radiography (Flanged Stand-off),Radiography (Flanged Stand-off),,,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,CA,6,TRUE,FALSE,,999999,Positive Material Identification (Niton XRF),Positive Material Identification (Niton XRF),,,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,C6,7,TRUE,FALSE,,999999,100% Dimensional Check,100% Dimensional Check,,,,,,,,,,,,
FPD350_H6,CH/FPD/CERTIFICATION,21,CZ,8,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH1,1,TRUE,FALSE,,999999,Impact Testing @ -46 °C,Impact Testing @ -46 °C,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH2,2,TRUE,FALSE,,999999,Impact Testing @ -196 °C,Impact Testing @ -196 °C,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH3,3,TRUE,FALSE,,999999,Hardness Survey,Hardness Survey,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH4,4,TRUE,FALSE,,999999,HIC Testing,HIC Testing,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH5,5,TRUE,FALSE,,999999,Magnetic Particle Inspection,Magnetic Particle Inspection,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH6,6,TRUE,FALSE,,999999,Ultrasonic Inspection,Ultrasonic Inspection,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH7,7,TRUE,FALSE,,999999,Heat Treatment Trace,Heat Treatment Trace,,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CH8,8,TRUE,FALSE,,173,Pressure Test (internal),Pressure Test (internal),,,,,,,,,,,,
FPD350_H6,CH/FPD/TESTING,22,CHZ,9,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/DOC/LANG,23,M1,1,TRUE,FALSE,,999999,German,German,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/DOC/LANG,23,M2,2,TRUE,FALSE,,999999,Italian,Italian,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/DOC/LANG,23,M3,3,TRUE,FALSE,,999999,Spanish,Spanish,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/DOC/LANG,23,M4,4,TRUE,FALSE,,999999,French,French,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/DOC/LANG,23,M5,5,TRUE,FALSE,,0,English,English,,TRUE,,,,,,,,,,
FPD350_H6,CH/FPD/DOC/LANG,23,M6,6,TRUE,FALSE,,999999,Chinese,Chinese,,,,,,,,,,,,
FPD350_H6,CH/FPD/DOC/LANG,23,MZ,7,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H6,CH/FPD/ADD/REQ,24,MS1,1,TRUE,FALSE,,999999,Material source limitations apply,Material source limitations apply,,TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/PRODUCT/DES,1,H7,1,TRUE,FALSE,,0,1 in. Diameter Probe,1 in. Diameter Probe,,TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/END/SUPT,2,E1,1,TRUE,FALSE,,0,Unsupported version,Unsupported version,,TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/END/SUPT,2,E2,2,TRUE,FALSE,,0,Supported version,Supported version,,TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,100,1,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 100 (4 in.),DN 100 (4 in.),"4""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,125,2,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 125 (5 in.),DN 125 (5 in.),"5""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,150,3,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 150 (6 in.),DN 150 (6 in.),"6""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,200,4,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 200 (8 in.),DN 200 (8 in.),"8""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,250,5,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E1),0,DN 250 (10 in.),DN 250 (10 in.),"10""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,300,6,TRUE,FALSE,,0,DN 300 (12 in.),DN 300 (12 in.),"12""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,350,7,TRUE,FALSE,,0,DN 350 (14 in.),DN 350 (14 in.),"14""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,400,8,TRUE,FALSE,,0,DN 400 (16 in.),DN 400 (16 in.),"16""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,450,9,TRUE,FALSE,,0,DN 450 (18 in.),DN 450 (18 in.),"18""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,500,10,TRUE,FALSE,,0,DN 500 (20 in.),DN 500 (20 in.),"20""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,600,11,TRUE,FALSE,,0,DN 600 (24 in.),DN 600 (24 in.),"24""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,750,12,TRUE,FALSE,,0,DN 750 (30 in.),DN 750 (30 in.),"30""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,900,13,TRUE,FALSE,,0,DN 900 (36 in.),DN 900 (36 in.),"36""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,001,14,TRUE,FALSE,,0,DN 1000 (40 in.),DN 1000 (40 in.),"40""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,101,15,TRUE,FALSE,,0,DN 1100 (44 in.),DN 1100 (44 in.),"44""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,201,16,TRUE,FALSE,,0,DN 1200 (48 in.),DN 1200 (48 in.),"48""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,301,17,TRUE,FALSE,,0,DN 1300 (52 in.),DN 1300 (52 in.),"52""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,401,18,TRUE,FALSE,,0,DN 1400 (56 in.),DN 1400 (56 in.),"56""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,501,19,TRUE,FALSE,,0,DN 1500 (60 in.),DN 1500 (60 in.),"60""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,601,20,TRUE,FALSE,,0,DN 1600 (64 in.),DN 1600 (64 in.),"64""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,701,21,TRUE,FALSE,,0,DN 1700 (68 in.),DN 1700 (68 in.),"68""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,801,22,TRUE,FALSE,,0,DN 1800 (72 in.),DN 1800 (72 in.),"72""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,901,23,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 1900 (76 in.),DN 1900 (76 in.),"76""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,002,24,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2000 (80 in.),DN 2000 (80 in.),"80""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,102,25,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2100 (84 in.),DN 2100 (84 in.),"84""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,202,26,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2200 (88 in.),DN 2200 (88 in.),"88""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,302,27,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2300 (92 in.),DN 2300 (92 in.),"92""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,402,28,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2400 (96 in.),DN 2400 (96 in.),"96""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,502,29,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2500 (98 in.),DN 2500 (98 in.),"98""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,602,30,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2600 (102 in.),DN 2600 (102 in.),"102""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,702,31,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2700 (106 in.),DN 2700 (106 in.),"106""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,802,32,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2800 (110 in.),DN 2800 (110 in.),"110""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,902,33,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 2900 (114 in.),DN 2900 (114 in.),"114""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,003,34,TRUE,FALSE,NOT(CH/FPD/END/SUPT=E2),0,DN 3000 (118 in.),DN 3000 (118 in.),"118""",TRUE,,,,,,,,,,
FPD350_H7,CH/FPD/LINE/SIZE,3,999,35,TRUE,FALSE,,999999,Others,Others,Customer,,,,,,,,,,,
